ID;COUNTRY;ISO;ADMIN_LEVEL_NAME;PCODE;REGION;LOG_TYPE;CATEGORY;MEASURE;TARGETED_POP_GROUP;COMMENTS;NON_COMPLIANCE;DATE_IMPLEMENTED;SOURCE;SOURCE_TYPE;LINK;ENTRY_DATE;Alternative source;;;;;
2609;Samoa;WSM;;;Pacific;Introduction / extension of measures;Movement restrictions;Domestic travel restrictions;No;under the new lockdown requirements, inter-island passenger travel will be halted from midnight with ferries then only carrying goods and essential services staff.;Not available;25/03/2020;RNZ;Media;https://www.rnz.co.nz/international/pacific-news/412587/samoa-to-fine-people-who-don-t-adhere-to-covid-19-restrictions;26/03/2020;;;;;;
2610;Samoa;WSM;;;Pacific;Introduction / extension of measures;Movement restrictions;Border closure ;Yes;all fishing boats had now been banned from coming to Samoa effectively closing ports to all vessels except cargo ships bringing goods and petrol.;Refusal to enter the country;25/03/2020;RNZ;Media;https://www.rnz.co.nz/international/pacific-news/412587/samoa-to-fine-people-who-don-t-adhere-to-covid-19-restrictions;26/03/2020;;;;;;
2611;Samoa;WSM;;;Pacific;Introduction / extension of measures;Public health measures;Health screenings in airports and border crossings;Yes;Vessels bringing fuel and freight into Samoa were still allowed but new security measures apply.;Refusal to enter the country;25/03/2020;RNZ;Media;https://www.rnz.co.nz/international/pacific-news/412587/samoa-to-fine-people-who-don-t-adhere-to-covid-19-restrictions;26/03/2020;;;;;;
3399;Samoa;WSM;;;Pacific;Introduction / extension of measures;Public health measures;Strengthening the public health system;Yes;The World Bank has delivered over $US5 million in funding to support Samoa's response to the global Covid-19 pandemic. Samoa currently has no confirmed cases of the coronavirus but a State of Emergency is in place across the country.;Not applicable;30/03/2020;RNZ;Media;https://www.rnz.co.nz/international/pacific-news/412889/world-bank-assists-samoa-s-covid-19-response;01/04/2020;;;;;;
3400;Samoa;WSM;;;Pacific;Introduction / extension of measures;Movement restrictions;International flights suspension;No;Except in exceptional circumstances with Cabinet approval, starting from 12am of Thursday morning, 26 March 2020, all international travel to and from Samoa by plane are ceased.;Not applicable;26/03/2020;Samoa Government;Government;http://www.samoagovt.ws/2020/03/amended-state-of-emergency-orders-for-coronavirus-covid-19-30th-march-2020/;01/04/2020;;;;;;
3401;Samoa;WSM;;;Pacific;Introduction / extension of measures;Social distancing;Public services closure ;Yes;There shall be no selling of any goods beside roads, street, culverts or footpaths. Children selling goods in public is strictly prohibited.;Not available;30/03/2020;Samoa Government;Government;http://www.samoagovt.ws/2020/03/amended-state-of-emergency-orders-for-coronavirus-covid-19-30th-march-2020/;01/04/2020;;;;;;
4309;Samoa;WSM;;;Pacific;Introduction / extension of measures;Public health measures;Isolation and quarantine policies;Yes;Six hotels in Samoa's capital Apia are accommodating 190 travellers during their 14 day quarantine period under the State of Emergency implemented because of the global Covid-19 pandemic. The addition of hotels to government quarantine facilities was given the green light by the Ministry of Health.;Not available;04/04/2020;RNZ;Media;https://www.rnz.co.nz/international/pacific-news/413432/samoa-hotels-accommodate-quarantined-travelers;07/04/2020;;;;;;
4331;Samoa;WSM;;;Pacific;Introduction / extension of measures;Governance and socio-economic measures;State of emergency declared;No;Samoa declared an extension of its State of Emergency for another four weeks.;Not available;05/04/2020;RNZ;Media;https://www.rnz.co.nz/international/pacific-news/413401/tonga-and-samoa-extend-anti-covid-19-measures;08/04/2020;;;;;;
4332;Samoa;WSM;;;Pacific;Introduction / extension of measures;Public health measures;Awareness campaigns;No;Samoa's Office of The Regulator has moved to address social media claims there is a link between 5G mobile phone technology and the Covid-19 coronavirus.;Not applicable;08/04/2020;RNZ;Media;https://www.rnz.co.nz/international/pacific-news/413740/no-link-between-5g-and-covid-19-says-samoa-office;08/04/2020;;;;;;
4333;Samoa;WSM;;;Pacific;Introduction / extension of measures;Governance and socio-economic measures;Economic measures;Yes; Six-month moratorium on contribution payments for Hospitality Sector Employers in the hospitality sector will be permitted to postpone their contributions payments for the six-month period January to June 2020 to be payable only in July 2020. ;;07/04/2020;Samoa Govt;Government;http://www.samoagovt.ws/2020/04/press-release-snpf-concessionary-assistance-covid-19/;08/04/2020;;;;;;
4334;Samoa;WSM;;;Pacific;Introduction / extension of measures;Governance and socio-economic measures;Economic measures;Yes;One-month refund on member-loans repayments ;;07/04/2020;Samoa Govt;Government;http://www.samoagovt.ws/2020/04/press-release-snpf-concessionary-assistance-covid-19/;08/04/2020;;;;;;
4335;Samoa;WSM;;;Pacific;Introduction / extension of measures;Governance and socio-economic measures;Economic measures;Yes;Two-month FREE rent for all private-sector SNPF property tenants;;07/04/2020;Samoa Govt;Government;http://www.samoagovt.ws/2020/04/press-release-snpf-concessionary-assistance-covid-19/;08/04/2020;;;;;;
4336;Samoa;WSM;;;Pacific;Introduction / extension of measures;Governance and socio-economic measures;Economic measures;Yes; 20% early withdrawal for members in the Hospitality sector who have lost employment due to COVID-19;;07/04/2020;Samoa Govt;Government;http://www.samoagovt.ws/2020/04/press-release-snpf-concessionary-assistance-covid-19/;08/04/2020;;;;;;
4337;Samoa;WSM;;;Pacific;Introduction / extension of measures;Governance and socio-economic measures;Economic measures;Yes;A special payment of $300 tala per person for all pensioners under the Senior Citizens Benefit Fund on top of the normal pension.;;07/04/2020;Samoa Govt;Government;http://www.samoagovt.ws/2020/04/press-release-snpf-concessionary-assistance-covid-19/;08/04/2020;;;;;;
4338;Samoa;WSM;;;Pacific;Introduction / extension of measures;Governance and socio-economic measures;Economic measures;No;Samoa Parliament passes $US23m 'Covid-19' budget. It is the second supplementary budget in less than 3 months after the first for the current financial year was approved in Jan. Over half of the second supplementary budget is funded by donor partners.;Not applicable;07/04/2020;RNZ;Media;https://www.rnz.co.nz/international/pacific-news/413644/samoa-parliament-debates-us23m-covid-19-budget;08/04/2020;;;;;;
5375;Samoa;WSM;;;Pacific;Phase-out measure;Movement restrictions;Domestic travel restrictions;Yes;Ferries between the islands of Upolu and Savaii resume and will only run four times a week, Monday, Wednesday, Friday and Saturday. The bigger vessel can only take 60 passengers while the smaller boats can only carry 20 travelers.;Not applicable;15/04/2020;RNZ;Media;https://www.rnz.co.nz/international/pacific-news/414255/samoa-eases-some-state-of-emergency-restrictions;15/04/2020;http://www.samoagovt.ws/2020/04/amended-state-of-emergency-orders-for-coronavirus-covid-19-14th-april-2020/;;;;;
5376;Samoa;WSM;;;Pacific;Phase-out measure;Social distancing;Public services closure ;Yes;Buses can operate in the morning until 5.30pm daily and can only carry 20 passengers.;Not applicable;15/04/2020;RNZ;Media;https://www.rnz.co.nz/international/pacific-news/414255/samoa-eases-some-state-of-emergency-restrictions;15/04/2020;http://www.samoagovt.ws/2020/04/amended-state-of-emergency-orders-for-coronavirus-covid-19-14th-april-2020/;;;;;
5377;Samoa;WSM;;;Pacific;Phase-out measure;Social distancing;Public services closure ;Yes;Restaurants are back in business but must close at 9.30pm while cinemas and night clubs are still closed.;Not applicable;15/04/2020;RNZ;Media;https://www.rnz.co.nz/international/pacific-news/414255/samoa-eases-some-state-of-emergency-restrictions;15/04/2020;http://www.samoagovt.ws/2020/04/amended-state-of-emergency-orders-for-coronavirus-covid-19-14th-april-2020/;;;;;
5378;Samoa;WSM;;;Pacific;Phase-out measure;Social distancing;Public services closure ;Yes;The Savalalo, Fugalei, Taufusi, Vaitele, and Salelologa markets have extended opening hours, as well as the fish market. But markets can no longer operate on Sundays.;Not applicable;15/04/2020;RNZ;Media;https://www.rnz.co.nz/international/pacific-news/414255/samoa-eases-some-state-of-emergency-restrictions;15/04/2020;http://www.samoagovt.ws/2020/04/amended-state-of-emergency-orders-for-coronavirus-covid-19-14th-april-2020/;;;;;
5379;Samoa;WSM;;;Pacific;Phase-out measure;Social distancing;Public services closure ;Yes;Supermarkets can also trade until 6 in the evening, Monday to Saturday but can only open on Sundays for three hours.;Not applicable;15/04/2020;RNZ;Media;https://www.rnz.co.nz/international/pacific-news/414255/samoa-eases-some-state-of-emergency-restrictions;15/04/2020;http://www.samoagovt.ws/2020/04/amended-state-of-emergency-orders-for-coronavirus-covid-19-14th-april-2020/;;;;;
7072;Samoa;WSM;;;Pacific;Introduction / extension of measures;Governance and socio-economic measures;Economic measures;Yes;Samoa has received a $US2.9 million grant from the ADB to help finance its health sector's response to the Covid-19 threat.;Not applicable;21/04/2020;RNZ;Media;https://www.rnz.co.nz/international/pacific-news/414679/adb-boosts-covid-19-response-in-tonga-and-samoa;23/04/2020;;;;;;
8026;Samoa;WSM;;;Pacific;Introduction / extension of measures;Public health measures;Strengthening the public health system;Yes;Samoa's Prime Minister announced the government's approval for dispatching doctors to work in district hospitals around the country as well as health centres. The decision aimed to address the need for each district hospital and centre to have its own doctor and to stop patients having to travel to the Apia's Tupua Tamasese Meaole hospital and Tuasivi hospital on Savaii.;Not applicable;24/04/2020;RNZ;Media;https://www.rnz.co.nz/international/pacific-news/415061/repatriation-flight-from-samoa-brings-more-than-200-to-auckland;27/04/2020;;;;;;
8027;Samoa;WSM;;;Pacific;Introduction / extension of measures;Movement restrictions;Border closure ;Yes;Fishing vessels allowed to dock in Samoa temporarily. The Samoa Ports Authority said it briefly opened the port to allow vessels to offload catch and refuel and restock their supplies but crew were not allowed to disembark.;Not applicable;25/04/2020;RNZ;Media;https://www.rnz.co.nz/international/pacific-news/415113/fishing-vessels-allowed-to-dock-in-samoa-temporarily;27/04/2020;;;;;;
8028;Samoa;WSM;;;Pacific;Introduction / extension of measures;Governance and socio-economic measures;Economic measures;Yes;The World Bank has approved funding of an additional $3.4m - delivered through a dedicated emergency health project, and from the Contingency Emergency Response Component of the Samoa - Pacific Resilience Project. The additional funding will be used to support critical laboratory equipment, testing kits, cartridges, x-ray machines for early detection and essential protective equipment and supplies for health workers.;Not applicable;27/04/2020;RNZ;Media;https://www.rnz.co.nz/international/pacific-news/415228/world-bank-approves-further-funding-to-samoa;27/04/2020;;;;;;
8029;Samoa;WSM;;;Pacific;Introduction / extension of measures;Public health measures;Strengthening the public health system;Yes;The World Bank has approved funding of an additional $3.4m - delivered through a dedicated emergency health project, and from the Contingency Emergency Response Component of the Samoa - Pacific Resilience Project. The additional funding will be used to support critical laboratory equipment, testing kits, cartridges, x-ray machines for early detection and essential protective equipment and supplies for health workers.;Not applicable;27/04/2020;RNZ;Media;https://www.rnz.co.nz/international/pacific-news/415228/world-bank-approves-further-funding-to-samoa;27/04/2020;;;;;;
8030;Samoa;WSM;;;Pacific;Introduction / extension of measures;Governance and socio-economic measures;Economic measures;Yes;The IMF Executive Board approved the disbursement of US$22.03 million in emergency financing to help Samoa address urgent balance of payments needs created by COVID-19;Not applicable;24/04/2020;IMF;Other organisations;https://www.imf.org/en/News/Articles/2020/04/24/pr20189-samoa-imf-executive-board-approves-us-million-disbursement-address-covid-19-pandemic;27/04/2020;;;;;;
